rule_result_id,customer_id,rule_id,rule_version,feature_version,typology_family,segment_id,observation_start,observation_end,rule_reason,rule_severity,customer_eligible,transaction_eligible,triggered,raw_trigger_retained,suppression_applied,suppression_policy_id,alert_generated,suppression_reason,evidence_count,evidence_amount,evidence_transaction_ids,threshold,data_quality_status
RR-43FF141ED61B,C0084,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,6,6421.82,T002650;T002640;T002645;T002657;T002643;T002641,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-35FD4A1FAEEB,C0085,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,6,5448.58,T002664;T002685;T002678;T002672;T002684;T002666,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-1AA8D5808A54,C0086,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,1,236.7,T002706,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-9DC4A0589844,C0087,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,3,2155.23,T002716;T002713;T002715,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-0D506CCFF143,C0088,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,3,4252.94,T002735;T002739;T002742,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-0FC5E9D7250D,C0089,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,2,3276.02,T002758;T002780,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-8E77286675DB,C0090,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,5,5558.38,T002810;T002828;T002813;T002804;T002790,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-81E124147FC7,C0091,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,2,816.15,T002870;T002869,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-F04081F6FA24,C0092,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,True,True,False,,True,,9,30009.79,T002927;T002880;T002882;T002924;T002925;T002909;T002897;T002895;T002915,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-8A5A2A565A54,C0093,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,6,5230.71,T002947;T002958;T002952;T002943;T002954;T002964,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-7A3CC161FAF8,C0094,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,6,8041.91,T002982;T002979;T002971;T002989;T002974;T002993,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-94D8B7958A16,C0095,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,2,1185.41,T002997;T003014,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-0C740C9A3A05,C0097,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,5,5391.64,T003053;T003052;T003048;T003064;T003068,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-C3A226265485,C0098,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,5,4896.83,T003097;T003095;T003112;T003098;T003106,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-F36AE4F99DBC,C0099,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,3,4202.79,T003128;T003121;T003131,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-672F0D3FD0DE,C0100,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,8,12117.36,T003135;T003145;T003143;T003148;T003152;T003153;T003150;T003140,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-30F59FDB95F7,C0101,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,3,6163.01,T003183;T003163;T003172,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-4E9B11536661,C0102,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,6,4349.4,T003202;T003224;T003218;T003223;T003196;T003216,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-2418B78C0442,C0103,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,4,6319.72,T003245;T003240;T003248;T003232,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-48ED7E2F29B0,C0104,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,4,5916.59,T003266;T003258;T003273;T003254,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-B6809795FB4A,C0105,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,1,869.2,T003282,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-CA984E3F75EC,C0106,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,4,6804.06,T003301;T003316;T003324;T003326,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-31B5C6D58E73,C0107,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,8,10159.71,T003342;T003335;T003338;T003347;T003354;T003341;T003357;T003363,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-D122B6AEE199,C0108,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,7,7086.55,T003368;T003387;T003403;T003385;T003381;T003405;T003395,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-D6F25DC49A21,C0109,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,3,3973.81,T003428;T003435;T003433,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-CB9792BEACC2,C0110,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,5,7517.48,T003491;T003494;T003490;T003505;T003458,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-90AEDAC321EF,C0111,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,3,3376.34,T003518;T003534;T003542,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-9309B30264DD,C0112,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,4,4649.17,T003569;T003564;T003557;T003549,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-C192B6031E1A,C0113,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,3,2204.53,T003585;T003604;T003600,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-EDCE961C32CA,C0114,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,4,4210.5,T003623;T003617;T003616;T003630,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-59B243D4C136,C0115,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,2,691.59,T003641;T003650,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-7522CA74F2A3,C0116,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,2,2275.17,T003678;T003673,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-C75E87E6383A,C0117,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,2,3651.58,T003703;T003709,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-6C2048A255D5,C0118,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,2,1558.32,T003734;T003762,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-928EB1D9417E,C0119,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,4,5997.71,T003772;T003783;T003773;T003780,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-58709A10673C,C0120,TM-FLOW-001,TM-RULES-2.0,AML-FEATURES-2.0,pass_through,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Potential pass-through or account cycling,4,True,True,False,False,False,,False,,3,2151.25,T003817;T003821;T003798,inbound>=10000 and outbound/inbound>=0.75 and counterparties>=8,passed
RR-97F8B8EE2A97,C0001,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,5,15175.24,T000055;T000023;T000026;T000043;T000049,configured_threshold,passed
RR-3EF149323286,C0002,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1635.05,T000082,configured_threshold,passed
RR-C4C6D42A8800,C0003,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,4077.43,T000118;T000119;T000101;T000107,configured_threshold,passed
RR-10FB3467B58E,C0004,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,2121.22,T000152;T000155;T000162,configured_threshold,passed
RR-5472C650EA2B,C0005,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,12460.5,T000169;T000167;T000221;T000177,configured_threshold,passed
RR-4B72C555C4D7,C0006,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1944.62,T000232;T000236,configured_threshold,passed
RR-919291C28AF2,C0007,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,909.87,T000253,configured_threshold,passed
RR-55EB4DDA12D6,C0008,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1187.06,T000284,configured_threshold,passed
RR-6B5CE51EC5D4,C0009,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,6412.54,T000320;T000312;T000315,configured_threshold,passed
RR-6C4AAC6165A3,C0010,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1235.21,T000341;T000338,configured_threshold,passed
RR-139878DA6D7F,C0011,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,3151.56,T000358;T000359,configured_threshold,passed
RR-FC92D7E9F434,C0012,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,7,8847.44,T000433;T000403;T000420;T000400;T000415;T000430;T000419,configured_threshold,passed
RR-ED36FCE040BC,C0013,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,1251.0,T000444;T000470;T000473,configured_threshold,passed
RR-4DAC9D528453,C0014,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1846.67,T000482,configured_threshold,passed
RR-C017D84758A3,C0015,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,2697.98,T000516;T000523;T000539,configured_threshold,passed
RR-5ACB3F645E30,C0017,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,3319.34,T000572,configured_threshold,passed
RR-8D53A2F0C9EA,C0019,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,5,16718.12,T000671;T000638;T000658;T000651;T000666,configured_threshold,passed
RR-A7FE989C1300,C0020,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,3333.05,T000675,configured_threshold,passed
RR-BFB905C1A5C6,C0021,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,5756.87,T000719;T000736;T000712;T000716,configured_threshold,passed
RR-EB9530989739,C0022,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,2430.22,T000750;T000751,configured_threshold,passed
RR-294C40DCC403,C0023,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,4483.37,T000783;T000790;T000777,configured_threshold,passed
RR-25696C561D2E,C0024,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,2137.61,T000828;T000815,configured_threshold,passed
RR-45C4D893314B,C0025,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,657.13,T000833,configured_threshold,passed
RR-68A6100C803B,C0026,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,2821.38,T000859;T000860;T000864,configured_threshold,passed
RR-C2A63D22C77D,C0027,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,6,33711.84,T000915;T000901;T000923;T000896;T000924;T000890,configured_threshold,passed
RR-1F420DE07C87,C0028,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,5678.29,T000929;T000937;T000952;T000931,configured_threshold,passed
RR-D3D318B5F077,C0029,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1326.67,T000975;T000976,configured_threshold,passed
RR-12802BF3EBEA,C0030,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,932.24,T001002,configured_threshold,passed
RR-93B22712BDA0,C0031,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,3032.07,T001023;T001022;T001037,configured_threshold,passed
RR-854ADEF729EC,C0032,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1685.53,T001075;T001050,configured_threshold,passed
RR-985C20B07330,C0033,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,5608.85,T001099;T001095;T001097;T001104,configured_threshold,passed
RR-558157ADF17F,C0034,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,2423.46,T001111;T001112,configured_threshold,passed
RR-C88330C1B2DA,C0035,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,2383.47,T001147;T001160;T001154;T001156,configured_threshold,passed
RR-2CBBE5517E70,C0036,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,1673.42,T001186;T001197,configured_threshold,passed
RR-1B591F816EAA,C0037,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,2696.95,T001247;T001220;T001259;T001224,configured_threshold,passed
RR-3FFF7E986DAF,C0038,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,835.88,T001275;T001282,configured_threshold,passed
RR-A01456B79A02,C0039,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1344.63,T001303,configured_threshold,passed
RR-2041899EDB15,C0040,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,cross_border,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,3873.1,T001339;T001336;T001317;T001335,configured_threshold,passed
RR-F25F92FE68D4,C0041,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1066.74,T001350,configured_threshold,passed
RR-9880B0ED5EE6,C0042,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,3271.33,T001402;T001399;T001410,configured_threshold,passed
RR-3A961B0116A0,C0043,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,4421.47,T001437;T001434;T001442,configured_threshold,passed
RR-3569A5EC9E6C,C0044,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,4258.11,T001488;T001468,configured_threshold,passed
RR-0D02E471B50E,C0045,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,5693.05,T001531;T001515;T001511;T001517,configured_threshold,passed
RR-A7C1A7F67A75,C0046,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,4,4248.86,T001541;T001549;T001558;T001551,configured_threshold,passed
RR-0099573C9435,C0047,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,2471.25,T001572;T001574;T001579,configured_threshold,passed
RR-7599CA12B58F,C0048,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,3,15851.76,T001623;T001595;T001626,configured_threshold,passed
RR-A89960A9F324,C0049,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,consumer_wallet,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,3215.44,T001644,configured_threshold,passed
RR-3D70C20D6198,C0050,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,smb_card,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,False,False,False,,False,,1,1502.99,T001670,configured_threshold,passed
RR-C8E7B88DD20C,C0051,TM-NET-001,TM-RULES-2.0,AML-FEATURES-2.0,network,merchant_payout,2026-03-01T23:59:59+00:00,2026-03-31T23:59:59+00:00,Shared high-risk counterparty hub,4,True,True,True,True,False,,True,,2,2564.4,T001698;T001711,configured_threshold,passed
